Data;Ora;PUN
20180811;14;53,71
20180811;15;53,7
20180811;16;54,75
20180811;17;56,97
20180811;18;61,46
20180811;19;65,66
20180811;20;72,21
20180811;21;74,44
20180811;22;74,89
20180811;23;68,14
20180811;24;66,23
20180812;1;66,83
20180812;2;62,33
20180812;3;61,3
20180812;4;59,29
20180812;5;59,26
20180812;6;59,22
20180812;7;58,29
20180812;8;57,47
20180812;9;55,63
20180812;10;58,0
20180812;11;59,47
20180812;12;60,17
20180812;13;59,46
20180812;14;58,12
20180812;15;58,37
20180812;16;59,0
20180812;17;60,55
20180812;18;63,08
20180812;19;66,57
20180812;20;72,41
20180812;21;76,6
20180812;22;76,47
20180812;23;72,12
20180812;24;69,03
20180813;1;66,28
20180813;2;63,53
20180813;3;60,02
20180813;4;59,42
20180813;5;58,49
20180813;6;59,42
20180813;7;59,08
20180813;8;62,23
20180813;9;63,98
20180813;10;64,28
20180813;11;61,38
20180813;12;62,0
20180813;13;61,91
20180813;14;59,81
20180813;15;59,42
20180813;16;60,01
20180813;17;62,64
20180813;18;66,65
20180813;19;69,57
20180813;20;71,03
20180813;21;74,77
20180813;22;70,15
20180813;23;68,88
20180813;24;66,42
20180814;1;65,88
20180814;2;60,0
20180814;3;56,97
20180814;4;56,22
20180814;5;56,2
20180814;6;58,21
20180814;7;58,01
20180814;8;62,99
20180814;9;66,73
20180814;10;67,07
20180814;11;65,8
20180814;12;63,53
20180814;13;62,23
20180814;14;62,23
20180814;15;62,82
20180814;16;63,13
20180814;17;64,4
20180814;18;69,22
20180814;19;71,2
20180814;20;71,57
20180814;21;75,61
20180814;22;73,08
20180814;23;70,83
20180814;24;68,98
20180815;1;66,25
20180815;2;64,0
20180815;3;58,77
20180815;4;59,66
20180815;5;62,4
20180815;6;67,07
20180815;7;65,04
20180815;8;65,04
20180815;9;62,82
20180815;10;61,24
20180815;11;60,42
20180815;12;60,0
20180815;13;59,39
20180815;14;53,0
20180815;15;51,0
20180815;16;57,38
20180815;17;60,42
20180815;18;62,82
20180815;19;67,02
20180815;20;74,19
20180815;21;79,67
20180815;22;79,55
20180815;23;79,59
20180815;24;76,19
20180816;1;71,97
20180816;2;65,97
20180816;3;58,58
20180816;4;56,37
20180816;5;53,33
20180816;6;59,19
20180816;7;60,09
20180816;8;67,68
20180816;9;70,69
20180816;10;67,18
20180816;11;64,28
20180816;12;62,18
20180816;13;62,24
20180816;14;60,51
20180816;15;62,82
20180816;16;64,96
20180816;17;68,67
20180816;18;73,31
20180816;19;75,9
20180816;20;77,15
20180816;21;78,03
20180816;22;78,29
20180816;23;75,64
20180816;24;71,33
20180817;1;65,38
20180817;2;58,38
20180817;3;55,06
20180817;4;53,99
20180817;5;53,97
20180817;6;56,24
20180817;7;59,17
20180817;8;64,74
20180817;9;67,22
20180817;10;67,61
20180817;11;65,07
20180817;12;62,82
20180817;13;61,96
20180817;14;59,27
20180817;15;59,42
20180817;16;62,06
20180817;17;64,0
20180817;18;68,06
20180817;19;69,44
20180817;20;71,85
20180817;21;75,47
20180817;22;74,52
20180817;23;70,64
20180817;24;68,16
20180818;1;64,49
20180818;2;61,21
20180818;3;59,33
20180818;4;58,37
20180818;5;58,26
20180818;6;58,47
20180818;7;57,99
20180818;8;57,7
20180818;9;59,12
20180818;10;60,24
20180818;11;56,13
20180818;12;55,76
20180818;13;56,61
20180818;14;55,09
20180818;15;54,75
20180818;16;56,0
20180818;17;58,9
20180818;18;61,12
20180818;19;68,03
20180818;20;74,22
20180818;21;75,01
20180818;22;74,28
20180818;23;69,66
20180818;24;66,55
20180819;1;63,26
20180819;2;61,58
20180819;3;64,42
20180819;4;57,84
20180819;5;57,61
20180819;6;59,44
20180819;7;58,27
20180819;8;55,94
20180819;9;55,07
20180819;10;54,96
20180819;11;56,48
20180819;12;55,53
20180819;13;55,54
20180819;14;53,44
20180819;15;55,52
20180819;16;58,81
20180819;17;61,04
20180819;18;62,0
20180819;19;63,51
20180819;20;72,67
20180819;21;76,38
20180819;22;76,65
20180819;23;70,05
20180819;24;67,05
20180820;1;65,64
20180820;2;61,5
20180820;3;60,27
20180820;4;60,22
20180820;5;60,02
20180820;6;62,36
20180820;7;63,0
20180820;8;63,49
20180820;9;67,47
20180820;10;67,49
20180820;11;67,96
20180820;12;67,41
20180820;13;66,9
20180820;14;65,69
20180820;15;66,29
20180820;16;71,65
20180820;17;74,78
20180820;18;77,35
20180820;19;78,36
20180820;20;79,86
20180820;21;81,87
20180820;22;80,12
20180820;23;77,85
20180820;24;70,36
20180821;1;67,1
20180821;2;62,92
20180821;3;62,36
20180821;4;61,06
20180821;5;61,06
20180821;6;62,9
20180821;7;65,0
20180821;8;69,07
20180821;9;73,95
20180821;10;72,47
20180821;11;69,05
20180821;12;67,14
20180821;13;64,53
20180821;14;66,77
20180821;15;67,88
20180821;16;67,12
20180821;17;72,12
20180821;18;74,53
20180821;19;79,04
20180821;20;80,57
20180821;21;79,95
20180821;22;77,48
20180821;23;73,04
20180821;24;68,23
20180822;1;67,32
20180822;2;62,88
20180822;3;61,93
20180822;4;61,06
20180822;5;61,06
20180822;6;62,0
20180822;7;66,06
20180822;8;70,0
20180822;9;71,69
20180822;10;72,27
20180822;11;67,85
20180822;12;67,7
20180822;13;67,28
20180822;14;68,12
20180822;15;68,53
20180822;16;68,37
20180822;17;72,65
20180822;18;77,62
20180822;19;80,54
20180822;20;86,67
20180822;21;84,48
20180822;22;79,92
20180822;23;77,93
20180822;24;70,81
20180823;1;67,9
20180823;2;63,49
20180823;3;61,34
20180823;4;60,14
20180823;5;60,47
20180823;6;61,5
20180823;7;66,67
20180823;8;69,91
20180823;9;74,76
20180823;10;73,49
20180823;11;70,1
20180823;12;68,77
20180823;13;66,94
20180823;14;66,99
20180823;15;67,67
20180823;16;67,0
20180823;17;67,86
20180823;18;72,57
20180823;19;76,21
20180823;20;78,3
20180823;21;78,61
20180823;22;77,16
20180823;23;73,47
20180823;24;67,6
20180824;1;71,06
20180824;2;66,0
20180824;3;62,88
20180824;4;62,63
20180824;5;61,72
20180824;6;62,88
20180824;7;64,13
20180824;8;67,85
20180824;9;70,87
20180824;10;70,77
20180824;11;68,94
20180824;12;67,86
20180824;13;67,46
20180824;14;65,21
20180824;15;62,63
20180824;16;65,0
20180824;17;66,86
20180824;18;68,49
20180824;19;69,43
20180824;20;71,96
20180824;21;76,5
20180824;22;71,85
20180824;23;68,35
20180824;24;66,35
20180825;1;72,89
20180825;2;70,93
20180825;3;65,17
20180825;4;63,49
20180825;5;63,28
20180825;6;63,49
20180825;7;63,17
20180825;8;65,05
20180825;9;65,48
20180825;10;67,9
20180825;11;64,36
20180825;12;63,75
20180825;13;64,47
20180825;14;62,37
20180825;15;61,21
20180825;16;61,47
20180825;17;63,0
20180825;18;64,0
20180825;19;67,24
20180825;20;70,02
20180825;21;75,73
20180825;22;71,59
20180825;23;69,88
20180825;24;67,39
20180826;1;64,33
20180826;2;60,6
20180826;3;58,87
20180826;4;54,5
20180826;5;50,06
20180826;6;57,73
20180826;7;57,84
20180826;8;51,57
20180826;9;50,0
20180826;10;55,39
20180826;11;53,33
20180826;12;52,23
20180826;13;52,34
20180826;14;47,45
20180826;15;47,14
20180826;16;50,46
20180826;17;57,84
20180826;18;62,21
20180826;19;64,52
20180826;20;68,34
20180826;21;77,21
20180826;22;76,02
20180826;23;72,61
20180826;24;65,35
20180827;1;61,27
20180827;2;59,31
20180827;3;54,49
20180827;4;52,13
20180827;5;52,13
20180827;6;57,06
20180827;7;61,2
20180827;8;64,1
20180827;9;68,24
20180827;10;67,41
20180827;11;67,12
20180827;12;64,51
20180827;13;63,74
20180827;14;63,93
20180827;15;65,75
20180827;16;65,91
20180827;17;67,98
20180827;18;70,25
20180827;19;70,89
20180827;20;76,67
20180827;21;79,0
20180827;22;76,62
20180827;23;75,14
20180827;24;71,17
20180828;1;65,58
20180828;2;60,5
20180828;3;58,36
20180828;4;55,58
20180828;5;56,23
20180828;6;59,52
20180828;7;64,69
20180828;8;70,0
20180828;9;72,4
20180828;10;70,61
20180828;11;68,85
20180828;12;68,05
20180828;13;64,55
20180828;14;65,79
20180828;15;66,71
20180828;16;66,38
20180828;17;68,7
20180828;18;71,95
20180828;19;77,38
20180828;20;81,95
20180828;21;86,01
20180828;22;78,39
20180828;23;75,36
20180828;24;69,92
20180829;1;64,96
20180829;2;62,4
20180829;3;60,02
20180829;4;59,97
20180829;5;59,98
20180829;6;62,13
20180829;7;66,9
20180829;8;72,25
20180829;9;74,27
20180829;10;74,28
20180829;11;72,16
20180829;12;71,1
20180829;13;67,97
20180829;14;68,32
20180829;15;71,79
20180829;16;71,76
20180829;17;72,8
20180829;18;73,91
20180829;19;77,69
20180829;20;78,78
20180829;21;78,96
20180829;22;74,97
20180829;23;74,2
20180829;24;69,75
20180830;1;72,36
20180830;2;70,0
20180830;3;71,01
20180830;4;69,65
20180830;5;69,64
20180830;6;71,57
20180830;7;75,27
20180830;8;72,99
20180830;9;75,37
20180830;10;77,04
20180830;11;75,48
20180830;12;74,4
20180830;13;74,15
20180830;14;74,71
20180830;15;73,31
20180830;16;73,76
20180830;17;73,86
20180830;18;76,1
20180830;19;77,56
20180830;20;78,78
20180830;21;80,2
20180830;22;78,85
20180830;23;78,89
20180830;24;74,27
20180831;1;72,5
20180831;2;73,03
20180831;3;68,0
20180831;4;68,0
20180831;5;67,86
20180831;6;69,67
20180831;7;72,53
20180831;8;73,7
20180831;9;77,17
20180831;10;76,93
20180831;11;74,68
20180831;12;73,49
20180831;13;72,5
20180831;14;71,0
20180831;15;70,8
20180831;16;72,53
20180831;17;75,72
20180831;18;76,97
20180831;19;77,98
20180831;20;78,89
20180831;21;79,18
20180831;22;76,9
20180831;23;74,52
20180831;24;71,36
20180901;1;69,99
20180901;2;66,0
20180901;3;62,51
20180901;4;61,79
20180901;5;61,79
20180901;6;61,79
20180901;7;65,0
20180901;8;70,07
20180901;9;68,34
20180901;10;70,18
20180901;11;67,41
20180901;12;64,86
20180901;13;62,79
20180901;14;60,0
20180901;15;59,19
20180901;16;59,18
20180901;17;61,51
20180901;18;67,12
20180901;19;72,97
20180901;20;78,12
20180901;21;79,36
20180901;22;74,71
20180901;23;73,13
20180901;24;68,69
20180902;1;69,84
20180902;2;63,6
20180902;3;62,45
20180902;4;62,99
20180902;5;62,79
20180902;6;65,26
20180902;7;66,57
20180902;8;62,79
20180902;9;63,0
20180902;10;62,79
20180902;11;63,39
20180902;12;62,79
20180902;13;61,45
20180902;14;57,0
20180902;15;55,41
20180902;16;59,0
20180902;17;60,9
20180902;18;61,02
20180902;19;65,64
20180902;20;74,21
20180902;21;76,27
20180902;22;74,98
20180902;23;71,57
20180902;24;66,01
20180903;1;61,52
20180903;2;59,68
20180903;3;58,84
20180903;4;58,13
20180903;5;59,04
20180903;6;59,62
20180903;7;67,04
20180903;8;73,91
20180903;9;76,17
20180903;10;75,75
20180903;11;74,07
20180903;12;70,91
20180903;13;69,09
20180903;14;66,33
20180903;15;66,51
20180903;16;69,29
20180903;17;71,1
20180903;18;71,0
20180903;19;75,16
20180903;20;78,08
20180903;21;78,21
20180903;22;75,38
20180903;23;73,92
20180903;24;68,98
20180904;1;65,74
20180904;2;63,23
20180904;3;62,24
20180904;4;61,05
20180904;5;60,8
20180904;6;61,61
20180904;7;67,1
20180904;8;75,31
20180904;9;77,06
20180904;10;77,11
20180904;11;74,59
20180904;12;72,16
20180904;13;68,78
20180904;14;67,72
20180904;15;67,66
20180904;16;67,87
20180904;17;70,04
20180904;18;73,86
20180904;19;77,51
20180904;20;79,39
20180904;21;79,5
20180904;22;77,04
20180904;23;73,18
20180904;24;68,01
20180905;1;71,33
20180905;2;67,51
20180905;3;64,1
20180905;4;64,1
20180905;5;64,1
20180905;6;66,92
20180905;7;72,29
20180905;8;78,16
20180905;9;79,91
20180905;10;79,46
20180905;11;78,7
20180905;12;76,1
20180905;13;71,99
20180905;14;71,46
20180905;15;71,87
20180905;16;71,52
20180905;17;76,47
20180905;18;78,22
20180905;19;80,65
20180905;20;83,52
20180905;21;83,34
20180905;22;80,21
20180905;23;77,3
20180905;24;69,5
20180906;1;76,64
20180906;2;76,76
20180906;3;75,57
20180906;4;70,28
20180906;5;70,28
20180906;6;74,0
20180906;7;75,57
20180906;8;75,91
20180906;9;76,42
20180906;10;76,36
20180906;11;74,91
20180906;12;73,4
20180906;13;71,06
20180906;14;69,63
20180906;15;70,24
20180906;16;70,28
20180906;17;75,57
20180906;18;76,45
20180906;19;77,99
20180906;20;80,14
20180906;21;79,26
20180906;22;78,08
20180906;23;76,95
20180906;24;72,53
20180907;1;74,11
20180907;2;72,19
20180907;3;68,14
20180907;4;66,03
20180907;5;66,19
20180907;6;67,77
20180907;7;75,57
20180907;8;78,6
20180907;9;81,43
20180907;10;79,69
20180907;11;78,0
20180907;12;77,75
20180907;13;75,57
20180907;14;75,57
20180907;15;76,76
20180907;16;78,7
20180907;17;77,78
20180907;18;78,29
20180907;19;77,91
20180907;20;86,59
20180907;21;95,06
20180907;22;80,69
20180907;23;72,92
20180907;24;71,62
20180908;1;74,17
20180908;2;72,13
20180908;3;70,55
20180908;4;68,17
20180908;5;67,85
20180908;6;67,89
20180908;7;72,58
20180908;8;72,93
20180908;9;74,35
20180908;10;71,03
20180908;11;68,18
20180908;12;67,01
20180908;13;63,99
20180908;14;59,24
20180908;15;58,03
20180908;16;59,72
20180908;17;65,08
20180908;18;69,06
20180908;19;73,21
20180908;20;79,26
20180908;21;83,0
20180908;22;75,69
20180908;23;73,82
20180908;24;69,51
20180909;1;75,73
20180909;2;72,84
20180909;3;68,37
20180909;4;68,16
20180909;5;67,48
20180909;6;66,43
20180909;7;69,48
20180909;8;68,48
20180909;9;64,68
20180909;10;66,99
20180909;11;67,58
20180909;12;66,2
20180909;13;64,09
20180909;14;56,61
20180909;15;56,47
20180909;16;63,27
20180909;17;67,05
20180909;18;67,28
20180909;19;70,18
20180909;20;77,58
20180909;21;80,51
20180909;22;78,72
20180909;23;75,2
20180909;24;72,2
20180910;1;72,04
20180910;2;69,84
20180910;3;68,32
20180910;4;67,45
20180910;5;68,13
20180910;6;71,08
20180910;7;75,07
20180910;8;80,78
20180910;9;110,91
20180910;10;96,0
20180910;11;89,03
20180910;12;89,02
20180910;13;80,32
20180910;14;80,34
20180910;15;100,0
20180910;16;118,96
20180910;17;127,21
20180910;18;107,96
20180910;19;100,0
20180910;20;113,51
20180910;21;115,14
20180910;22;84,26
20180910;23;80,1
20180910;24;74,17
20180911;1;77,4
20180911;2;74,64
20180911;3;73,55
20180911;4;73,28
20180911;5;73,27
20180911;6;73,84
20180911;7;76,42
20180911;8;76,14
20180911;9;82,11
20180911;10;80,78
20180911;11;79,29
20180911;12;78,56
20180911;13;73,51
20180911;14;73,0
20180911;15;76,5
20180911;16;79,75
20180911;17;80,78
20180911;18;78,23
20180911;19;80,56
20180911;20;85,32
20180911;21;85,62
20180911;22;81,04
20180911;23;76,02
20180911;24;74,03
20180912;1;77,89
20180912;2;75,05
20180912;3;74,56
20180912;4;73,7
20180912;5;73,47
20180912;6;74,94
20180912;7;79,76
20180912;8;79,93
20180912;9;94,75
20180912;10;96,33
20180912;11;88,85
20180912;12;84,66
20180912;13;79,67
20180912;14;78,73
20180912;15;88,59
20180912;16;94,32
20180912;17;101,8
20180912;18;101,68
20180912;19;100,46
20180912;20;117,38
20180912;21;115,58
20180912;22;92,17
20180912;23;84,61
20180912;24;77,99
20180913;1;82,91
20180913;2;85,35
20180913;3;82,56
20180913;4;78,01
20180913;5;75,94
20180913;6;80,62
20180913;7;88,8
20180913;8;82,98
20180913;9;98,91
20180913;10;99,04
20180913;11;96,85
20180913;12;97,31
20180913;13;85,3
20180913;14;85,56
20180913;15;96,83
20180913;16;107,8
20180913;17;103,56
20180913;18;99,88
20180913;19;97,87
20180913;20;105,18
20180913;21;103,33
20180913;22;91,7
20180913;23;88,15
20180913;24;75,71
20180914;1;78,47
20180914;2;78,51
20180914;3;75,87
20180914;4;75,26
20180914;5;75,25
20180914;6;78,12
20180914;7;84,81
20180914;8;82,53
20180914;9;93,78
20180914;10;89,23
20180914;11;84,85
20180914;12;80,52
20180914;13;75,8
20180914;14;76,04
20180914;15;80,4
20180914;16;87,39
20180914;17;89,55
20180914;18;93,74
20180914;19;90,69
20180914;20;101,98
20180914;21;96,32
20180914;22;83,33
20180914;23;79,9
20180914;24;74,27
20180915;1;74,56
20180915;2;75,02
20180915;3;74,62
20180915;4;73,54
20180915;5;73,54
20180915;6;73,55
20180915;7;74,62
20180915;8;75,18
20180915;9;75,2
20180915;10;75,21
20180915;11;74,14
20180915;12;72,12
20180915;13;67,42
20180915;14;64,62
20180915;15;63,64
20180915;16;66,37
20180915;17;69,0
20180915;18;74,05
20180915;19;76,89
20180915;20;89,33
20180915;21;89,44
20180915;22;78,09
20180915;23;74,27
20180915;24;72,91
20180916;1;69,9
20180916;2;69,56
20180916;3;66,56
20180916;4;64,39
20180916;5;64,02
20180916;6;64,0
20180916;7;67,18
20180916;8;64,51
20180916;9;63,35
20180916;10;65,22
20180916;11;65,15
20180916;12;64,63
20180916;13;63,25
20180916;14;61,59
20180916;15;60,89
20180916;16;61,97
20180916;17;65,58
20180916;18;69,98
20180916;19;70,73
20180916;20;75,26
20180916;21;79,27
20180916;22;76,06
20180916;23;73,77
20180916;24;69,96
20180917;1;71,36
20180917;2;71,23
20180917;3;68,46
20180917;4;67,16
20180917;5;70,6
20180917;6;71,05
20180917;7;79,7
20180917;8;77,61
20180917;9;86,39
20180917;10;85,92
20180917;11;83,22
20180917;12;82,72
20180917;13;77,02
20180917;14;78,93
20180917;15;85,19
20180917;16;87,37
20180917;17;93,1
20180917;18;89,48
20180917;19;90,54
20180917;20;98,0
20180917;21;96,07
20180917;22;84,3
20180917;23;77,16
20180917;24;74,32
20180918;1;75,89
20180918;2;75,22
20180918;3;73,74
20180918;4;72,59
20180918;5;72,4
20180918;6;74,16
20180918;7;76,94
20180918;8;85,27
20180918;9;89,39
20180918;10;92,5
20180918;11;85,64
20180918;12;85,1
20180918;13;78,97
20180918;14;80,45
20180918;15;85,12
20180918;16;85,61
20180918;17;86,96
20180918;18;83,57
20180918;19;85,0
20180918;20;91,21
20180918;21;89,23
20180918;22;76,72
20180918;23;76,78
20180918;24;74,48
20180919;1;75,26
20180919;2;74,05
20180919;3;72,59
20180919;4;72,59
20180919;5;72,4
20180919;6;72,61
20180919;7;74,91
20180919;8;77,46
20180919;9;87,43
20180919;10;83,56
20180919;11;80,05
20180919;12;77,92
20180919;13;73,13
20180919;14;72,6
20180919;15;78,38
20180919;16;86,77
20180919;17;84,53
20180919;18;87,7
20180919;19;90,03
20180919;20;108,37
20180919;21;96,79
20180919;22;78,0
20180919;23;75,63
20180919;24;73,27
20180920;1;74,46
20180920;2;73,76
20180920;3;72,4
20180920;4;72,05
20180920;5;72,02
20180920;6;72,59
20180920;7;75,92
20180920;8;77,46
20180920;9;87,74
20180920;10;86,42
20180920;11;82,96
20180920;12;77,09
20180920;13;72,4
20180920;14;72,68
20180920;15;80,9
20180920;16;85,97
20180920;17;86,65
20180920;18;90,54
20180920;19;91,01
20180920;20;109,37
20180920;21;95,92
20180920;22;80,98
20180920;23;77,31
20180920;24;73,06
20180921;1;75,0
20180921;2;74,16
20180921;3;72,59
20180921;4;72,4
20180921;5;72,4
20180921;6;74,16
20180921;7;81,0
20180921;8;91,57
20180921;9;127,05
20180921;10;127,03
20180921;11;98,93
20180921;12;91,06
20180921;13;75,88
20180921;14;75,9
20180921;15;89,78
20180921;16;98,46
20180921;17;111,87
20180921;18;105,27
20180921;19;104,83
20180921;20;135,56
20180921;21;115,75
20180921;22;91,96
20180921;23;82,43
20180921;24;74,64
20180922;1;88,98
20180922;2;92,43
20180922;3;86,0
20180922;4;75,95
20180922;5;75,23
20180922;6;75,93
20180922;7;87,19
20180922;8;87,19
20180922;9;77,32
20180922;10;76,52
20180922;11;73,24
20180922;12;72,59
20180922;13;71,15
20180922;14;68,59
20180922;15;67,28
20180922;16;68,47
20180922;17;71,04
20180922;18;74,2
20180922;19;76,31
20180922;20;95,54
20180922;21;90,77
20180922;22;80,35
20180922;23;75,93
20180922;24;73,47
20180923;1;74,22
20180923;2;73,61
20180923;3;70,97
20180923;4;69,26
20180923;5;69,25
20180923;6;69,27
20180923;7;70,97
20180923;8;66,41
20180923;9;61,73
20180923;10;65,9
20180923;11;64,68
20180923;12;64,0
20180923;13;61,73
20180923;14;56,06
20180923;15;55,2
20180923;16;58,29
20180923;17;61,93
20180923;18;68,16
20180923;19;69,99
20180923;20;81,46
20180923;21;77,53
20180923;22;74,19
20180923;23;73,43
20180923;24;68,56
20180924;1;70,56
20180924;2;64,86
20180924;3;62,25
20180924;4;61,48
20180924;5;61,48
20180924;6;65,21
20180924;7;75,43
20180924;8;78,73
20180924;9;87,82
20180924;10;85,13
20180924;11;81,34
20180924;12;79,11
20180924;13;74,61
20180924;14;74,75
20180924;15;80,96
20180924;16;90,25
20180924;17;92,43
20180924;18;91,26
20180924;19;90,29
20180924;20;110,26
20180924;21;91,55
20180924;22;79,85
20180924;23;77,11
20180924;24;72,77
20180925;1;70,35
20180925;2;67,48
20180925;3;65,3
20180925;4;63,55
20180925;5;62,25
20180925;6;67,67
20180925;7;75,39
20180925;8;86,27
20180925;9;89,69
20180925;10;88,1
20180925;11;79,54
20180925;12;74,49
20180925;13;70,96
20180925;14;70,1
20180925;15;75,66
20180925;16;80,55
20180925;17;84,39
20180925;18;84,35
20180925;19;86,45
20180925;20;95,64
20180925;21;91,95
20180925;22;78,94
20180925;23;71,97
20180925;24;66,88
20180926;1;69,74
20180926;2;67,0
20180926;3;65,7
20180926;4;65,65
20180926;5;63,27
20180926;6;69,72
20180926;7;79,16
20180926;8;87,99
20180926;9;96,22
20180926;10;89,0
20180926;11;79,84
20180926;12;72,7
20180926;13;65,19
20180926;14;66,82
20180926;15;72,16
20180926;16;77,46
20180926;17;82,18
20180926;18;87,19
20180926;19;89,56
20180926;20;111,05
20180926;21;100,06
20180926;22;88,34
20180926;23;81,53
20180926;24;71,94
20180927;1;73,36
20180927;2;68,23
20180927;3;67,58
20180927;4;67,62
20180927;5;67,66
20180927;6;71,13
20180927;7;78,42
20180927;8;92,04
20180927;9;108,07
20180927;10;87,88
20180927;11;73,41
20180927;12;69,35
20180927;13;62,15
20180927;14;62,37
20180927;15;67,94
20180927;16;71,54
20180927;17;84,07
20180927;18;82,76
20180927;19;86,03
20180927;20;110,46
20180927;21;90,41
20180927;22;79,38
20180927;23;78,39
20180927;24;70,82
20180928;1;72,03
20180928;2;70,58
20180928;3;70,43
20180928;4;68,47
20180928;5;68,46
20180928;6;70,44
20180928;7;72,23
20180928;8;76,53
20180928;9;86,73
20180928;10;76,69
20180928;11;71,71
20180928;12;69,89
20180928;13;64,94
20180928;14;64,05
20180928;15;67,72
20180928;16;70,72
20180928;17;74,04
20180928;18;77,25
20180928;19;80,25
20180928;20;107,13
20180928;21;90,1
20180928;22;78,59
20180928;23;75,29
20180928;24;70,51
20180929;1;73,59
20180929;2;73,07
20180929;3;71,17
20180929;4;70,56
20180929;5;70,39
20180929;6;70,54
20180929;7;73,74
20180929;8;73,73
20180929;9;75,34
20180929;10;72,29
20180929;11;67,9
20180929;12;58,4
20180929;13;57,24
20180929;14;51,78
20180929;15;48,99
20180929;16;51,31
20180929;17;56,89
20180929;18;64,19
20180929;19;72,68
20180929;20;83,34
20180929;21;78,32
20180929;22;73,54
20180929;23;70,31
20180929;24;66,87
20180930;1;64,07
20180930;2;61,87
20180930;3;61,75
20180930;4;61,32
20180930;5;61,38
20180930;6;61,87
20180930;7;64,41
20180930;8;61,93
20180930;9;62,5
20180930;10;66,68
20180930;11;61,57
20180930;12;60,59
20180930;13;60,02
20180930;14;56,69
20180930;15;56,69
20180930;16;58,62
20180930;17;62,07
20180930;18;71,98
20180930;19;74,38
20180930;20;84,01
20180930;21;82,06
20180930;22;75,11
20180930;23;74,12
20180930;24;68,96
20181001;1;63,28
20181001;2;60,22
20181001;3;59,35
20181001;4;59,34
20181001;5;59,38
20181001;6;61,22
20181001;7;75,0
20181001;8;81,95
20181001;9;87,61
20181001;10;78,55
20181001;11;74,54
20181001;12;72,56
20181001;13;68,1
20181001;14;66,72
20181001;15;70,56
20181001;16;73,68
20181001;17;77,07
20181001;18;80,51
20181001;19;85,48
20181001;20;97,1
20181001;21;91,61
20181001;22;77,41
20181001;23;75,53
20181001;24;72,01
20181002;1;67,29
20181002;2;64,64
20181002;3;62,74
20181002;4;63,05
20181002;5;63,13
20181002;6;69,07
20181002;7;77,0
20181002;8;89,01
20181002;9;106,85
20181002;10;97,75
20181002;11;89,25
20181002;12;83,31
20181002;13;75,29
20181002;14;75,22
20181002;15;79,84
20181002;16;81,37
20181002;17;77,88
20181002;18;80,58
20181002;19;88,3
20181002;20;99,04
20181002;21;86,57
20181002;22;76,88
20181002;23;75,46
20181002;24;69,8
20181003;1;74,61
20181003;2;70,05
20181003;3;67,08
20181003;4;65,76
20181003;5;66,66
20181003;6;72,6
20181003;7;75,23
20181003;8;79,22
20181003;9;86,88
20181003;10;85,26
20181003;11;80,05
20181003;12;79,35
20181003;13;75,5
20181003;14;75,63
20181003;15;78,0
20181003;16;78,61
20181003;17;82,21
20181003;18;84,65
20181003;19;85,09
20181003;20;94,49
20181003;21;86,75
20181003;22;78,7
20181003;23;76,03
20181003;24;72,0
20181004;1;67,61
20181004;2;64,49
20181004;3;63,58
20181004;4;62,34
20181004;5;62,37
20181004;6;65,0
20181004;7;76,67
20181004;8;82,88
20181004;9;94,06
20181004;10;89,36
20181004;11;79,59
20181004;12;77,93
20181004;13;75,01
20181004;14;73,2
20181004;15;75,74
20181004;16;78,54
20181004;17;78,81
20181004;18;79,56
20181004;19;83,56
20181004;20;100,0
20181004;21;87,61
20181004;22;80,0
20181004;23;77,01
20181004;24;71,18
20181005;1;70,0
20181005;2;68,15
20181005;3;65,78
20181005;4;65,84
20181005;5;65,0
20181005;6;67,14
20181005;7;77,99
20181005;8;87,44
20181005;9;90,59
20181005;10;84,15
20181005;11;79,23
20181005;12;79,02
20181005;13;76,01
20181005;14;74,33
20181005;15;75,68
20181005;16;77,29
20181005;17;77,47
20181005;18;77,0
20181005;19;85,06
20181005;20;93,36
20181005;21;82,58
20181005;22;76,96
20181005;23;74,9
20181005;24;70,69
20181006;1;75,78
20181006;2;76,2
20181006;3;76,2
20181006;4;74,61
20181006;5;74,37
20181006;6;75,78
20181006;7;86,14
20181006;8;88,35
20181006;9;90,1
20181006;10;91,26
20181006;11;88,45
20181006;12;80,93
20181006;13;75,74
20181006;14;72,32
20181006;15;70,69
20181006;16;71,82
20181006;17;74,52
20181006;18;76,83
20181006;19;85,67
20181006;20;92,55
20181006;21;90,15
20181006;22;82,49
20181006;23;74,98
20181006;24;74,37
20181007;1;71,2
20181007;2;69,98
20181007;3;67,99
20181007;4;67,97
20181007;5;66,55
20181007;6;67,97
20181007;7;68,92
20181007;8;69,19
20181007;9;70,25
20181007;10;74,68
20181007;11;75,92
20181007;12;75,59
20181007;13;75,33
20181007;14;69,75
20181007;15;70,35
20181007;16;72,84
20181007;17;74,37
20181007;18;74,37
20181007;19;76,2
20181007;20;88,04
20181007;21;85,24
20181007;22;77,75
20181007;23;74,61
20181007;24;69,97
20181008;1;64,92
20181008;2;64,39
20181008;3;64,39
20181008;4;64,37
20181008;5;64,39
20181008;6;65,73
20181008;7;75,05
20181008;8;79,98
20181008;9;86,96
20181008;10;83,71
20181008;11;81,0
20181008;12;80,41
20181008;13;76,32
20181008;14;77,03
20181008;15;80,27
20181008;16;80,43
20181008;17;81,8
20181008;18;82,0
20181008;19;87,1
