"   Data/Date
(YYYYMMDD)";"Ora
Hour";PUN;AUST;BRNN;CALB;CNOR;COAC;CORS;CSUD;E_CO;E_NE;E_NW;E_SD;FOGN;FRAN;GREC;MFTV;NORD;PRGP;ROSN;SARD;SICI;SLOV;SUD;SVIZ;TBRV
20080523;23;82,88;0,00;60,98;60,98;68,50;249,50;0,00;68,50;249,50;68,50;68,50;60,98;68,50;0,00;0,00;68,50;68,50;200,00;60,98;249,50;200,00;0,00;68,50;0,00;68,50
20080523;24;83,22;0,00;60,00;60,00;64,44;450,00;0,00;64,44;450,00;64,44;64,44;60,00;64,44;0,00;0,00;64,44;64,44;129,19;60,00;450,00;129,19;0,00;64,44;0,00;64,44
20080524;1;69,75;0,00;62,00;62,00;62,00;145,03;0,00;62,00;145,03;62,00;62,00;62,00;62,00;0,00;0,00;62,00;62,00;140,56;62,00;145,03;140,56;0,00;62,00;0,00;62,00
20080524;2;65,31;0,00;57,00;57,00;57,00;145,03;0,00;57,00;145,03;57,00;57,00;57,00;57,00;0,00;0,00;57,00;57,00;143,19;57,00;145,03;143,19;0,00;57,00;0,00;57,00
20080524;3;53,14;0,00;44,04;44,04;44,04;145,03;0,00;44,04;145,03;44,04;44,04;44,04;44,04;0,00;0,00;44,04;44,04;135,00;44,04;145,03;135,00;0,00;44,04;0,00;44,04
20080524;4;46,78;0,00;37,00;37,00;37,00;145,03;0,00;37,00;145,03;37,00;37,00;37,00;37,00;0,00;0,00;37,00;37,00;135,00;37,00;145,03;135,00;0,00;37,00;0,00;37,00
20080524;5;41,06;0,00;32,00;32,00;32,00;145,03;0,00;32,00;145,03;32,00;32,00;32,00;32,00;0,00;0,00;32,00;32,00;112,55;32,00;145,03;112,55;0,00;32,00;0,00;32,00
20080524;6;39,12;0,00;30,33;30,33;30,33;145,03;0,00;30,33;145,03;30,33;30,33;30,33;30,33;0,00;0,00;30,33;30,33;103,01;30,33;145,03;103,01;0,00;30,33;0,00;30,33
20080524;7;49,88;0,00;37,00;37,00;37,00;145,03;0,00;37,00;145,03;37,00;37,00;37,00;37,00;0,00;0,00;37,00;37,00;198,65;37,00;145,03;198,65;0,00;37,00;0,00;37,00
20080524;8;69,97;0,00;59,15;59,15;59,15;199,03;0,00;59,15;199,03;59,15;59,15;59,15;59,15;0,00;0,00;59,15;59,15;161,23;59,15;199,03;161,23;0,00;59,15;0,00;59,15
20080524;9;100,51;0,00;89,05;89,05;89,05;245,00;0,00;89,05;245,00;89,05;89,05;89,05;89,05;0,00;0,00;89,05;89,05;190,00;89,05;245,00;190,00;0,00;89,05;0,00;89,05
20080524;10;133,54;0,00;124,94;124,94;124,94;245,00;0,00;124,94;245,00;124,94;124,94;124,94;124,94;0,00;0,00;124,94;124,94;200,00;124,94;245,00;200,00;0,00;124,94;0,00;124,94
20080524;11;133,51;0,00;124,94;124,94;124,94;245,00;0,00;124,94;245,00;124,94;124,94;124,94;124,94;0,00;0,00;124,94;124,94;200,00;124,94;245,00;200,00;0,00;124,94;0,00;124,94
20080524;12;133,27;0,00;124,55;124,55;124,55;245,00;0,00;124,55;245,00;124,55;124,55;124,55;124,55;0,00;0,00;124,55;124,55;200,00;124,55;245,00;200,00;0,00;124,55;0,00;124,55
20080524;13;89,89;0,00;76,05;76,05;76,05;245,00;0,00;76,05;245,00;76,05;76,05;76,05;76,05;0,00;0,00;76,05;76,05;198,65;76,05;245,00;198,65;0,00;76,05;0,00;76,05
20080524;14;79,55;0,00;67,37;67,37;67,37;245,00;0,00;67,37;245,00;67,37;67,37;67,37;67,37;0,00;0,00;67,37;67,37;152,24;67,37;245,00;152,24;0,00;67,37;0,00;67,37
20080524;15;76,95;0,00;64,00;64,00;64,00;245,00;0,00;64,00;245,00;64,00;64,00;64,00;64,00;0,00;0,00;64,00;64,00;160,23;64,00;245,00;160,23;0,00;64,00;0,00;64,00
20080524;16;73,96;0,00;62,63;62,63;62,63;245,00;0,00;62,63;245,00;62,63;62,63;62,63;62,63;0,00;0,00;62,63;62,63;128,79;62,63;245,00;128,79;0,00;62,63;0,00;62,63
20080524;17;76,13;0,00;63,50;63,50;63,50;245,00;0,00;63,50;245,00;63,50;63,50;63,50;63,50;0,00;0,00;63,50;63,50;152,24;63,50;245,00;152,24;0,00;63,50;0,00;63,50
20080524;18;77,09;0,00;64,53;64,53;64,53;245,00;0,00;64,53;245,00;64,53;64,53;64,53;64,53;0,00;0,00;64,53;64,53;152,24;64,53;245,00;152,24;0,00;64,53;0,00;64,53
20080524;19;78,46;0,00;65,61;65,61;65,61;245,00;0,00;65,61;245,00;65,61;65,61;65,61;65,61;0,00;0,00;65,61;65,61;160,23;65,61;245,00;160,23;0,00;65,61;0,00;65,61
20080524;20;76,75;0,00;67,44;67,44;67,44;245,00;0,00;67,44;245,00;67,44;67,44;67,44;67,44;0,00;0,00;67,44;67,44;103,01;67,44;245,00;103,01;0,00;67,44;0,00;67,44
20080524;21;85,83;0,00;70,58;70,58;70,58;248,00;0,00;70,58;248,00;70,58;70,58;70,58;70,58;0,00;0,00;70,58;70,58;200,00;70,58;248,00;200,00;0,00;70,58;0,00;70,58
20080524;22;83,01;0,00;67,37;67,37;67,37;245,00;0,00;67,37;245,00;67,37;67,37;67,37;67,37;0,00;0,00;67,37;67,37;200,00;67,37;245,00;200,00;0,00;67,37;0,00;67,37
20080524;23;73,89;0,00;64,00;64,00;64,00;199,18;0,00;64,00;199,18;64,00;64,00;64,00;64,00;0,00;0,00;64,00;64,00;130,79;64,00;199,18;130,79;0,00;64,00;0,00;64,00
20080524;24;63,69;0,00;58,45;58,45;58,45;175,00;0,00;58,45;175,00;58,45;58,45;58,45;58,45;0,00;0,00;58,45;58,45;61,94;58,45;175,00;61,94;0,00;58,45;0,00;58,45
20080525;1;61,14;0,00;59,40;59,40;59,40;145,03;0,00;59,40;145,03;59,40;59,40;59,40;59,40;0,00;0,00;59,40;59,40;29,00;59,40;145,03;29,00;0,00;59,40;0,00;59,40
20080525;2;38,48;0,00;34,00;34,00;34,00;145,03;0,00;34,00;145,03;34,00;34,00;34,00;34,00;0,00;0,00;34,00;34,00;29,00;34,00;145,03;29,00;0,00;34,00;0,00;34,00
20080525;3;33,22;0,00;29,00;29,00;29,00;145,03;0,00;29,00;145,03;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;15,00;29,00;145,03;15,00;0,00;29,00;0,00;29,00
20080525;4;26,75;0,00;22,70;22,70;22,70;125,23;0,00;22,70;125,23;22,70;22,70;22,70;22,70;0,00;0,00;22,70;22,70;15,00;22,70;125,23;15,00;0,00;22,70;0,00;22,70
20080525;5;30,64;0,00;25,08;25,08;25,08;145,03;0,00;25,08;145,03;25,08;25,08;25,08;25,08;0,00;0,00;25,08;25,08;29,00;25,08;145,03;29,00;0,00;25,08;0,00;25,08
20080525;6;27,18;0,00;21,00;21,00;21,00;145,03;0,00;21,00;145,03;21,00;21,00;21,00;21,00;0,00;0,00;21,00;21,00;29,00;21,00;145,03;29,00;0,00;21,00;0,00;21,00
20080525;7;29,44;0,00;20,50;20,50;20,50;145,03;0,00;20,50;145,03;20,50;20,50;20,50;20,50;0,00;0,00;20,50;20,50;75,00;20,50;145,03;75,00;0,00;20,50;0,00;20,50
20080525;8;39,08;0,00;21,00;21,00;21,00;199,03;0,00;21,00;199,03;21,00;21,00;21,00;21,00;0,00;0,00;21,00;21,00;190,00;21,00;199,03;190,00;0,00;21,00;0,00;21,00
20080525;9;69,73;0,00;55,00;55,00;55,00;199,04;0,00;55,00;199,04;55,00;55,00;55,00;55,00;0,00;0,00;55,00;55,00;191,45;55,00;199,04;191,45;0,00;55,00;0,00;55,00
20080525;10;75,46;0,00;60,61;60,61;60,61;199,05;0,00;60,61;199,05;60,61;60,61;60,61;60,61;0,00;0,00;60,61;60,61;200,00;60,61;199,05;200,00;0,00;60,61;0,00;60,61
20080525;11;76,37;0,00;61,61;61,61;61,61;199,06;0,00;61,61;199,06;61,61;61,61;61,61;61,61;0,00;0,00;61,61;61,61;201,00;61,61;199,06;201,00;0,00;61,61;0,00;61,61
20080525;12;76,08;0,00;61,62;61,62;61,62;199,07;0,00;61,62;199,07;61,62;61,62;61,62;61,62;0,00;0,00;61,62;61,62;200,00;61,62;199,07;200,00;0,00;61,62;0,00;61,62
20080525;13;76,13;0,00;61,61;61,61;61,61;199,08;0,00;61,61;199,08;61,61;61,61;61,61;61,61;0,00;0,00;61,61;61,61;200,00;61,61;199,08;200,00;0,00;61,61;0,00;61,61
20080525;14;70,45;0,00;55,61;55,61;55,61;199,09;0,00;55,61;199,09;55,61;55,61;55,61;55,61;0,00;0,00;55,61;55,61;196,30;55,61;199,09;196,30;0,00;55,61;0,00;55,61
20080525;15;65,39;0,00;50,61;50,61;50,61;199,10;0,00;50,61;199,10;50,61;50,61;50,61;50,61;0,00;0,00;50,61;50,61;191,45;50,61;199,10;191,45;0,00;50,61;0,00;50,61
20080525;16;64,91;0,00;50,05;50,05;50,05;199,11;0,00;50,05;199,11;50,05;50,05;50,05;50,05;0,00;0,00;50,05;50,05;191,45;50,05;199,11;191,45;0,00;50,05;0,00;50,05
20080525;17;62,36;0,00;47,05;47,05;47,05;199,12;0,00;47,05;199,12;47,05;47,05;47,05;47,05;0,00;0,00;47,05;47,05;191,45;47,05;199,12;191,45;0,00;47,05;0,00;47,05
20080525;18;65,63;0,00;50,61;50,61;50,61;199,13;0,00;50,61;199,13;50,61;50,61;50,61;50,61;0,00;0,00;50,61;50,61;192,00;50,61;199,13;192,00;0,00;50,61;0,00;50,61
20080525;19;69,91;0,00;55,62;55,62;55,62;199,14;0,00;55,62;199,14;55,62;55,62;55,62;55,62;0,00;0,00;55,62;55,62;191,45;55,62;199,14;191,45;0,00;55,62;0,00;55,62
20080525;20;70,86;0,00;56,62;56,62;56,62;199,15;0,00;56,62;199,15;56,62;56,62;56,62;56,62;0,00;0,00;56,62;56,62;192,00;56,62;199,15;192,00;0,00;56,62;0,00;56,62
20080525;21;79,27;0,00;65,00;65,00;65,00;199,16;0,00;65,00;199,16;65,00;65,00;65,00;65,00;0,00;0,00;65,00;65,00;201,00;65,00;199,16;201,00;0,00;65,00;0,00;65,00
20080525;22;91,72;0,00;79,02;79,02;79,02;199,17;0,00;79,02;199,17;79,02;79,02;79,02;79,02;0,00;0,00;79,02;79,02;200,00;79,02;199,17;200,00;0,00;79,02;0,00;79,02
20080525;23;72,69;0,00;66,03;66,03;66,03;120,00;0,00;66,03;120,00;66,03;66,03;66,03;66,03;0,00;0,00;66,03;66,03;135,00;66,03;120,00;135,00;0,00;66,03;0,00;66,03
20080525;24;63,21;0,00;59,50;59,50;59,50;145,03;0,00;59,50;145,03;59,50;59,50;59,50;59,50;0,00;0,00;59,50;59,50;59,94;59,50;145,03;59,94;0,00;59,50;0,00;59,50
20080526;1;60,90;0,00;55,00;55,00;55,00;120,00;0,00;55,00;120,00;55,00;55,00;55,00;55,00;0,00;0,00;55,00;55,00;103,01;55,00;120,00;103,01;0,00;55,00;0,00;55,00
20080526;2;31,64;0,00;29,54;29,54;29,54;78,50;0,00;29,54;78,50;29,54;29,54;29,54;29,54;0,00;0,00;29,54;29,54;29,00;29,54;78,50;29,00;0,00;29,54;0,00;29,54
20080526;3;31,17;0,00;29,00;29,00;29,00;78,50;0,00;29,00;78,50;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;78,50;29,00;0,00;29,00;0,00;29,00
20080526;4;31,16;0,00;29,00;29,00;29,00;78,50;0,00;29,00;78,50;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;78,50;29,00;0,00;29,00;0,00;29,00
20080526;5;31,13;0,00;29,00;29,00;29,00;78,50;0,00;29,00;78,50;29,00;29,00;29,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;78,50;29,00;0,00;29,00;0,00;29,00
20080526;6;32,45;0,00;29,50;29,50;29,50;100,00;0,00;29,50;100,00;29,50;29,50;29,50;29,50;0,00;0,00;29,50;29,50;29,00;29,50;100,00;29,00;0,00;29,50;0,00;29,50
20080526;7;59,69;0,00;57,88;57,88;57,88;145,03;0,00;57,88;145,03;57,88;57,88;57,88;57,88;0,00;0,00;57,88;57,88;29,00;57,88;145,03;29,00;0,00;57,88;0,00;57,88
20080526;8;83,08;0,00;78,88;78,88;78,88;199,03;0,00;78,88;199,03;78,88;78,88;78,88;78,88;0,00;0,00;78,88;78,88;78,65;78,88;199,03;78,65;0,00;78,88;0,00;78,88
20080526;9;87,89;0,00;77,00;77,00;77,00;240,00;0,00;77,00;240,00;77,00;77,00;77,00;77,00;0,00;0,00;77,00;77,00;190,15;77,00;240,00;190,15;0,00;77,00;0,00;77,00
20080526;10;117,44;0,00;150,02;150,02;150,02;199,05;0,00;150,02;199,05;86,80;86,80;150,02;150,02;0,00;0,00;86,80;86,80;200,00;150,02;199,05;200,00;0,00;150,02;0,00;86,80
20080526;11;120,26;0,00;150,02;150,02;150,02;199,06;0,00;150,02;199,06;91,70;91,70;150,02;150,02;0,00;0,00;91,70;91,70;201,25;150,02;199,06;201,25;0,00;150,02;0,00;91,70
20080526;12;124,92;0,00;150,02;150,02;150,02;199,07;0,00;150,02;199,07;99,90;99,90;150,02;150,02;0,00;0,00;99,90;99,90;200,00;150,02;199,07;200,00;0,00;150,02;0,00;99,90
20080526;13;109,29;0,00;135,02;135,02;135,02;199,08;0,00;135,02;199,08;80,00;80,00;135,02;135,02;0,00;0,00;80,00;80,00;200,00;135,02;199,08;200,00;0,00;135,02;0,00;80,00
20080526;14;97,86;0,00;115,02;115,02;115,02;199,09;0,00;115,02;199,09;74,63;74,63;115,02;115,02;0,00;0,00;74,63;74,63;190,15;115,02;199,09;190,15;0,00;115,02;0,00;74,63
20080526;15;99,06;0,00;105,04;105,04;115,02;199,10;0,00;115,02;199,10;80,00;80,00;105,04;105,04;0,00;0,00;80,00;80,00;188,00;105,04;199,10;188,00;0,00;105,04;0,00;80,00
20080526;16;103,52;0,00;115,02;115,02;135,02;199,11;0,00;135,02;199,11;80,57;80,57;115,02;115,02;0,00;0,00;80,57;80,57;160,75;115,02;199,11;160,75;0,00;115,02;0,00;80,57
20080526;17;103,61;0,00;115,02;115,02;135,02;199,12;0,00;135,02;199,12;80,00;80,00;115,02;115,02;0,00;0,00;80,00;80,00;166,25;115,02;199,12;166,25;0,00;115,02;0,00;80,00
20080526;18;99,88;0,00;110,04;110,04;135,02;199,13;0,00;135,02;199,13;72,00;72,00;110,04;110,04;0,00;0,00;72,00;72,00;190,15;110,04;199,13;190,15;0,00;110,04;0,00;72,00
20080526;19;84,11;0,00;80,04;80,04;100,00;199,14;0,00;100,00;199,14;65,15;65,15;80,04;80,04;0,00;0,00;65,15;65,15;170,00;80,04;199,14;170,00;0,00;80,04;0,00;65,15
20080526;20;83,59;0,00;85,10;85,10;100,00;199,15;0,00;100,00;199,15;60,17;60,17;85,10;85,10;0,00;0,00;60,17;60,17;190,15;85,10;199,15;190,15;0,00;85,10;0,00;60,17
20080526;21;86,71;0,00;100,05;100,05;100,05;199,16;0,00;100,05;199,16;59,40;59,40;100,05;100,05;0,00;0,00;59,40;59,40;200,00;100,05;199,16;200,00;0,00;100,05;0,00;59,40
20080526;22;94,74;0,00;125,02;125,02;125,02;130,00;0,00;125,02;130,00;60,64;60,64;125,02;125,02;0,00;0,00;60,64;60,64;207,15;125,02;130,00;207,15;0,00;125,02;0,00;60,64
20080526;23;85,43;0,00;64,00;64,00;95,06;120,00;0,00;95,06;120,00;66,44;66,44;64,00;95,06;0,00;0,00;66,44;66,44;188,00;64,00;120,00;188,00;0,00;95,06;0,00;66,44
20080526;24;64,65;0,00;62,71;62,71;65,80;120,00;0,00;65,80;120,00;63,89;63,89;62,71;65,80;0,00;0,00;63,89;63,89;29,00;62,71;120,00;29,00;0,00;65,80;0,00;63,89
20080527;1;58,17;0,00;59,15;59,15;59,15;78,50;0,00;59,15;78,50;59,15;59,15;59,15;59,15;0,00;0,00;59,15;59,15;29,00;59,15;78,50;29,00;0,00;59,15;0,00;59,15
20080527;2;49,91;0,00;50,00;50,00;50,00;78,50;0,00;50,00;78,50;50,00;50,00;50,00;50,00;0,00;0,00;50,00;50,00;29,00;50,00;78,50;29,00;0,00;50,00;0,00;50,00
20080527;3;32,77;0,00;31,08;31,08;31,08;78,50;0,00;31,08;78,50;31,08;31,08;31,08;31,08;0,00;0,00;31,08;31,08;29,00;31,08;78,50;29,00;0,00;31,08;0,00;31,08
20080527;4;30,98;0,00;29,10;29,10;29,10;78,50;0,00;29,10;78,50;29,10;29,10;29,10;29,10;0,00;0,00;29,10;29,10;29,00;29,10;78,50;29,00;0,00;29,10;0,00;29,10
20080527;5;31,47;0,00;29,65;29,65;29,65;78,50;0,00;29,65;78,50;29,65;29,65;29,65;29,65;0,00;0,00;29,65;29,65;29,00;29,65;78,50;29,00;0,00;29,65;0,00;29,65
20080527;6;40,89;0,00;40,00;40,00;40,00;78,50;0,00;40,00;78,50;40,00;40,00;40,00;40,00;0,00;0,00;40,00;40,00;29,00;40,00;78,50;29,00;0,00;40,00;0,00;40,00
20080527;7;60,26;0,00;61,20;61,20;61,20;78,50;0,00;61,20;78,50;61,20;61,20;61,20;61,20;0,00;0,00;61,20;61,20;29,00;61,20;78,50;29,00;0,00;61,20;0,00;61,20
20080527;8;72,69;0,00;74,04;74,04;74,07;100,00;0,00;74,07;100,00;74,07;74,07;74,04;74,04;0,00;0,00;74,07;74,07;29,00;74,04;100,00;29,00;0,00;74,04;0,00;74,07
20080527;9;98,50;0,00;98,01;98,01;135,01;97,88;0,00;135,01;97,88;79,94;79,94;0,00;98,01;0,00;0,00;79,94;79,94;171,75;98,01;97,88;171,75;0,00;98,01;0,00;79,94
20080527;10;129,53;0,00;120,02;120,02;150,01;119,88;0,00;150,01;119,88;119,90;119,90;0,00;120,02;0,00;0,00;119,90;119,90;190,00;120,02;119,88;190,00;0,00;120,02;0,00;119,90
20080527;11;129,57;0,00;120,02;120,02;150,06;119,88;0,00;150,06;119,88;119,94;119,94;0,00;120,02;0,00;0,00;119,94;119,94;190,00;120,02;119,88;190,00;0,00;120,02;0,00;119,94
20080527;12;128,77;0,00;120,02;120,02;150,06;119,88;0,00;150,06;119,88;119,92;119,92;0,00;120,02;0,00;0,00;119,92;119,92;172,75;120,02;119,88;172,75;0,00;120,02;0,00;119,92
20080527;13;103,23;0,00;96,03;96,03;135,01;120,00;0,00;135,01;120,00;87,00;87,00;0,00;96,03;0,00;0,00;87,00;87,00;162,75;96,03;120,00;162,75;0,00;96,03;0,00;87,00
20080527;14;91,61;0,00;91,02;91,02;91,02;120,00;0,00;91,02;120,00;90,50;90,50;0,00;91,02;0,00;0,00;90,50;90,50;90,94;91,02;120,00;90,94;0,00;91,02;0,00;90,50
20080527;15;107,49;0,00;105,02;105,02;115,01;120,00;0,00;115,01;120,00;104,93;104,93;0,00;105,02;0,00;0,00;104,93;104,93;104,94;105,02;120,00;104,94;0,00;105,02;0,00;104,93
20080527;16;119,87;0,00;115,02;115,02;135,01;140,00;0,00;135,01;140,00;114,91;114,91;0,00;115,02;0,00;0,00;114,91;114,91;114,94;115,02;140,00;114,94;0,00;115,02;0,00;114,91
20080527;17;123,15;0,00;115,02;115,02;135,01;170,00;0,00;135,01;170,00;114,50;114,50;0,00;115,02;0,00;0,00;114,50;114,50;170,00;115,02;170,00;170,00;0,00;115,02;0,00;114,50
20080527;18;99,61;0,00;110,02;110,02;135,01;170,00;0,00;135,01;170,00;80,00;80,00;0,00;110,02;0,00;0,00;80,00;80,00;110,02;110,02;170,00;110,02;0,00;110,02;0,00;80,00
20080527;19;77,19;0,00;80,27;80,27;80,27;170,00;0,00;80,27;170,00;69,91;69,91;0,00;80,27;0,00;0,00;69,91;69,91;80,27;80,27;170,00;80,27;0,00;80,27;0,00;69,91
20080527;20;72,89;0,00;79,45;79,45;79,45;160,00;0,00;79,45;160,00;63,13;63,13;0,00;79,45;0,00;0,00;63,13;63,13;79,45;79,45;160,00;79,45;0,00;79,45;0,00;63,13
20080527;21;80,24;0,00;100,01;100,01;100,01;170,00;0,00;100,01;170,00;59,40;59,40;0,00;100,01;0,00;0,00;59,40;59,40;103,01;100,01;170,00;103,01;0,00;100,01;0,00;59,40
20080527;22;82,50;0,00;100,01;100,01;100,01;199,17;0,00;100,01;199,17;61,28;61,28;0,00;100,01;0,00;0,00;61,28;61,28;106,01;100,01;199,17;106,01;0,00;100,01;0,00;61,28
20080527;23;82,44;0,00;64,00;64,00;95,06;135,00;0,00;95,06;135,00;72,00;72,00;0,00;95,06;0,00;0,00;72,00;72,00;79,59;64,00;135,00;79,59;0,00;95,06;0,00;72,00
20080527;24;68,68;0,00;60,61;60,61;65,60;145,03;0,00;65,60;145,03;65,02;65,02;0,00;65,60;0,00;0,00;65,02;65,02;74,62;60,61;145,03;74,62;0,00;65,60;0,00;65,02
20080528;1;53,59;0,00;50,00;50,00;50,00;145,03;0,00;50,00;145,03;50,00;50,00;0,00;50,00;0,00;0,00;50,00;50,00;50,00;50,00;145,03;50,00;0,00;50,00;0,00;50,00
20080528;2;32,43;0,00;29,00;29,00;29,00;120,00;0,00;29,00;120,00;29,00;29,00;0,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;120,00;29,00;0,00;29,00;0,00;29,00
20080528;3;31,95;0,00;29,00;29,00;29,00;120,00;0,00;29,00;120,00;28,00;28,00;0,00;29,00;0,00;0,00;28,00;28,00;29,00;29,00;120,00;29,00;0,00;29,00;0,00;28,00
20080528;4;28,05;0,00;29,00;29,00;29,00;120,00;0,00;29,00;120,00;21,00;21,00;0,00;29,00;0,00;0,00;21,00;21,00;29,00;29,00;120,00;29,00;0,00;29,00;0,00;21,00
20080528;5;29,14;0,00;29,00;29,00;29,00;120,00;0,00;29,00;120,00;22,89;22,89;0,00;29,00;0,00;0,00;22,89;22,89;29,00;29,00;120,00;29,00;0,00;29,00;0,00;22,89
20080528;6;32,70;0,00;29,00;29,00;29,00;120,00;0,00;29,00;120,00;29,00;29,00;0,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;120,00;29,00;0,00;29,00;0,00;29,00
20080528;7;47,05;0,00;41,45;41,45;41,45;145,03;0,00;41,45;145,03;41,45;41,45;0,00;41,45;0,00;0,00;41,45;41,45;75,00;41,45;145,03;75,00;0,00;41,45;0,00;41,45
20080528;8;80,76;0,00;64,72;64,72;69,02;241,00;0,00;69,02;241,00;69,02;69,02;0,00;64,72;0,00;0,00;69,02;69,02;196,66;64,72;241,00;196,66;0,00;64,72;0,00;69,02
20080528;9;83,50;0,00;75,00;75,00;75,00;135,00;0,00;75,00;135,00;74,90;74,90;0,00;75,00;0,00;0,00;74,90;74,90;210,00;75,00;135,00;210,00;0,00;75,00;0,00;74,90
20080528;10;124,07;0,00;117,91;117,91;117,91;170,00;0,00;117,91;170,00;117,91;117,91;0,00;117,91;0,00;0,00;117,91;117,91;211,11;117,91;170,00;211,11;0,00;117,91;0,00;117,91
20080528;11;153,42;0,00;149,94;149,94;149,94;170,00;0,00;149,94;170,00;149,92;149,92;0,00;149,94;0,00;0,00;149,92;149,92;210,00;149,94;170,00;210,00;0,00;149,94;0,00;149,92
20080528;12;153,42;0,00;150,00;150,00;150,00;170,00;0,00;150,00;170,00;149,91;149,91;0,00;150,00;0,00;0,00;149,91;149,91;210,00;150,00;170,00;210,00;0,00;150,00;0,00;149,91
20080528;13;98,84;0,00;95,02;95,02;95,02;135,00;0,00;95,02;135,00;89,63;89,63;0,00;95,02;0,00;0,00;89,63;89,63;208,88;95,02;135,00;208,88;0,00;95,02;0,00;89,63
20080528;14;93,15;0,00;89,02;89,02;89,02;135,00;0,00;89,02;135,00;84,66;84,66;0,00;89,02;0,00;0,00;84,66;84,66;200,00;89,02;135,00;200,00;0,00;89,02;0,00;84,66
20080528;15;99,95;0,00;94,02;94,02;94,02;135,00;0,00;94,02;135,00;94,02;94,02;0,00;94,02;0,00;0,00;94,02;94,02;198,00;94,02;135,00;198,00;0,00;94,02;0,00;94,02
20080528;16;115,72;0,00;110,04;110,04;110,04;170,00;0,00;110,04;170,00;109,95;109,95;0,00;110,04;0,00;0,00;109,95;109,95;198,00;110,04;170,00;198,00;0,00;110,04;0,00;109,95
20080528;17;112,29;0,00;110,04;110,04;110,04;170,00;0,00;110,04;170,00;109,91;109,91;0,00;110,04;0,00;0,00;109,91;109,91;122,47;110,04;170,00;122,47;0,00;110,04;0,00;109,91
20080528;18;76,20;0,00;72,00;72,00;72,00;135,00;0,00;72,00;135,00;72,00;72,00;0,00;72,00;0,00;0,00;72,00;72,00;120,47;72,00;135,00;120,47;0,00;72,00;0,00;72,00
20080528;19;72,88;0,00;69,61;69,61;69,61;135,00;0,00;69,61;135,00;69,21;69,21;0,00;69,61;0,00;0,00;69,21;69,21;98,30;69,61;135,00;98,30;0,00;69,61;0,00;69,21
20080528;20;71,07;0,00;69,61;69,61;69,61;135,00;0,00;69,61;135,00;63,54;63,54;0,00;69,61;0,00;0,00;63,54;63,54;122,47;69,61;135,00;122,47;0,00;69,61;0,00;63,54
20080528;21;95,76;0,00;124,54;124,54;124,54;170,00;0,00;124,54;170,00;65,00;65,00;0,00;124,54;0,00;0,00;65,00;65,00;170,00;124,54;170,00;170,00;0,00;124,54;0,00;65,00
20080528;22;95,28;0,00;124,55;124,55;124,55;170,00;0,00;124,55;170,00;62,83;62,83;0,00;124,55;0,00;0,00;62,83;62,83;170,00;124,55;170,00;170,00;0,00;124,55;0,00;62,83
20080528;23;75,64;0,00;64,00;64,00;77,61;135,00;0,00;77,61;135,00;70,40;70,40;0,00;77,61;0,00;0,00;70,40;70,40;77,50;64,00;135,00;77,50;0,00;77,61;0,00;70,40
20080528;24;66,97;0,00;61,61;61,61;65,50;145,03;0,00;65,50;145,03;63,02;63,02;0,00;65,50;0,00;0,00;63,02;63,02;63,38;61,61;145,03;63,38;0,00;65,50;0,00;63,02
20080529;1;61,42;0,00;62,00;62,00;62,00;145,03;0,00;62,00;145,03;55,00;55,00;0,00;62,00;0,00;0,00;55,00;55,00;62,00;62,00;145,03;62,00;0,00;62,00;0,00;55,00
20080529;2;45,65;0,00;42,63;42,63;42,63;120,00;0,00;42,63;120,00;42,63;42,63;0,00;42,63;0,00;0,00;42,63;42,63;42,63;42,63;120,00;42,63;0,00;42,63;0,00;42,63
20080529;3;31,04;0,00;29,10;29,10;29,10;78,50;0,00;29,10;78,50;29,10;29,10;0,00;29,10;0,00;0,00;29,10;29,10;29,10;29,10;78,50;29,10;0,00;29,10;0,00;29,10
20080529;4;30,89;0,00;29,00;29,00;29,00;78,50;0,00;29,00;78,50;29,00;29,00;0,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;78,50;29,00;0,00;29,00;0,00;29,00
20080529;5;30,87;0,00;29,00;29,00;29,00;78,50;0,00;29,00;78,50;29,00;29,00;0,00;29,00;0,00;0,00;29,00;29,00;29,00;29,00;78,50;29,00;0,00;29,00;0,00;29,00
20080529;6;34,72;0,00;33,00;33,00;33,00;78,50;0,00;33,00;78,50;33,00;33,00;0,00;33,00;0,00;0,00;33,00;33,00;33,00;33,00;78,50;33,00;0,00;33,00;0,00;33,00
20080529;7;58,17;0,00;55,00;55,00;55,00;145,03;0,00;55,00;145,03;55,00;55,00;0,00;55,00;0,00;0,00;55,00;55,00;55,00;55,00;145,03;55,00;0,00;55,00;0,00;55,00
20080529;8;73,77;0,00;69,36;69,36;69,36;199,03;0,00;69,36;199,03;69,36;69,36;0,00;69,36;0,00;0,00;69,36;69,36;69,38;69,36;199,03;69,38;0,00;69,36;0,00;69,36
